C00438713|06033|2017|2300|5000|2
C00314575|90212|2017|2700|5400|2
C00314575|35243|2017|500|2500|2
C00314575|10019|2017|2500|5000|2
C00314575|07960|2017|2700|5400|2
C00314575|33409|2017|2700|5400|2
C00314575|01740|2017|50|100|2
C00314575|01740|2017|50|150|3
C00275230|84133|2017|40|80|2
C00275230|84133|2017|40|120|3
C00275230|84119|2017|10|20|2
C00275230|84119|2017|10|30|3
C00275230|84119|2017|10|50|4
C00275230|84116|2017|25|50|2
C00275230|84116|2017|25|75|3
C00275230|84116|2017|25|125|4
C00275230|84119|2017|10|70|6
C00275230|84119|2017|10|80|7
C00275230|84119|2017|10|100|8
C00275230|84337|2017|10|30|2
C00275230|84337|2017|10|40|3
C00275230|84337|2017|10|50|4
C00275230|84101|2017|10|20|2
C00275230|84101|2017|10|30|3
C00275230|84116|2017|25|275|6
C00275230|84770|2017|30|60|2
C00275230|84770|2017|30|90|3
C00275230|84770|2017|30|150|4
C00275230|84133|2017|15|150|5
C00275230|84133|2017|15|165|6
C00275230|84133|2017|15|195|7
C00275230|84133|2017|15|285|9
C00275230|84133|2017|15|330|10
C00275230|84133|2017|15|394|13
C00275230|84741|2017|15|30|2
C00275230|84741|2017|15|45|3
C00275230|84133|2017|15|424|15
C00275230|84133|2017|15|439|16
C00275230|84133|2017|15|469|17
C00275230|84133|2017|15|544|19
C00275230|84133|2017|15|584|21
C00275230|84133|2017|15|604|22
C00275230|84133|2017|15|644|23
C00275230|84119|2017|10|135|11
C00275230|84119|2017|10|145|12
C00275230|84741|2017|15|75|4
C00275230|84133|2017|20|724|25
C00275230|84133|2017|20|764|26
C00275230|84133|2017|20|844|27
C00275230|84116|2017|25|295|8
C00275230|84116|2017|10|305|9
C00275230|84116|2017|10|325|10
C00275230|84133|2017|20|1044|29
C00275230|84133|2017|20|1144|30
C00275230|84133|2017|20|1344|31
C00275230|84133|2017|20|1374|33
C00275230|84133|2017|20|1389|34
C00275230|84133|2017|20|1549|36
C00275230|84133|2017|20|1629|37
C00275230|84133|2017|19|1667|39
C00275230|84133|2017|19|1686|40
C00275230|84133|2017|19|1724|41
C00275230|84088|2017|10|20|2
C00275230|84088|2017|10|30|3
C00275230|84088|2017|10|50|4
C00275230|84133|2017|19|1804|43
C00275230|84119|2017|10|205|14
C00275230|84119|2017|10|225|15
C00275230|84119|2017|10|245|16
C00275230|84133|2017|20|1964|44
C00275230|84133|2017|20|2004|45
C00275230|84133|2017|20|2084|46
C00275230|84116|2017|20|365|12
C00275230|84116|2017|20|385|13
C00275230|84116|2017|20|425|14
C00275230|84133|2017|19|2104|48
C00275230|84133|2017|19|2114|49
C00275230|84133|2017|19|2214|51
C00275230|84133|2017|19|2244|53
C00275230|84133|2017|19|2254|54
C00275230|84133|2017|19|2264|55
C00275230|84119|2017|10|275|18
C00275230|84119|2017|10|285|19
C00275230|84119|2017|10|295|20
C00275230|84133|2017|19|2448|57
C00275230|84133|2017|19|2540|58
C00275230|84133|2017|19|2724|59
C00275230|84119|2017|10|310|21
C00275230|77381|2017|10|20|2
C00275230|77381|2017|10|30|3
C00275230|77381|2017|10|50|4
C00275230|83702|2017|40|80|2
C00275230|83702|2017|40|120|3
C00275230|83702|2017|40|200|4
C00275230|84047|2017|10|20|2
C00275230|84047|2017|10|30|3
C00275230|84047|2017|10|50|4
C00275230|84133|2017|19|2824|60
C00275230|84119|2017|10|355|23
C00275230|84133|2017|19|2874|61
C00275230|84133|2017|19|2950|63
C00275230|84133|2017|20|2988|64
C00275230|84133|2017|20|3065|65
C00275230|84119|2017|10|370|24
C00275230|84119|2017|10|385|25
C00275230|84119|2017|10|400|26
C00275230|84133|2017|20|3265|67
C00275230|84133|2017|20|3365|68
C00275230|84133|2017|19|3397|70
C00275230|84133|2017|19|3413|71
C00275230|84133|2017|19|3438|72
C00275230|84133|2017|19|3463|73
C00275230|84133|2017|20|3495|74
C00275230|83605|2017|10|20|2
C00275230|83605|2017|10|30|3
C00275230|83605|2017|10|50|4
C00275230|84104|2017|50|100|2
C00275230|84104|2017|50|150|3
C00275230|84104|2017|50|250|4
C00275230|84119|2017|10|420|27
C00275230|84133|2017|20|3515|75
C00275230|84133|2017|19|3535|77
C00275230|84133|2017|19|3545|78
C00275230|84133|2017|19|3565|79
C00275230|84133|2017|19|3585|81
C00275230|84133|2017|19|3605|82
C00275230|84047|2017|10|80|6
C00275230|84047|2017|10|95|7
C00275230|84047|2017|10|125|8
C00275230|84119|2017|10|460|29
C00275230|84119|2017|10|480|30
C00275230|84119|2017|10|520|31
C00275230|84133|2017|16|3705|85
C00275230|84133|2017|16|3715|86
C00275230|84133|2017|16|3735|87
C00275230|84101|2017|10|50|5
C00275230|84101|2017|10|60|6
C00275230|84101|2017|10|80|7
C00275230|84133|2017|16|3795|89
C00275230|84119|2017|10|550|33
C00275230|84119|2017|10|565|34
C00275230|84133|2017|19|4179|91
C00275230|84133|2017|19|4371|92
C00275230|84133|2017|19|4755|93
C00275230|84133|2017|19|4855|95
C00275230|84133|2017|19|5239|97
C00275230|84133|2017|19|5431|98
C00275230|84133|2017|19|5481|99
C00275230|84133|2017|19|5581|100
C00275230|84133|2017|20|5661|102
C00275230|84133|2017|20|5701|103
C00275230|84133|2017|20|5781|104
C00275230|84133|2017|20|5981|106
C00275230|84133|2017|20|6081|107
C00275230|84133|2017|20|6281|108
C00275230|84133|2017|20|6291|109
C00275230|84133|2017|20|6331|110
C00275230|84133|2017|20|6371|111
C00275230|84133|2017|20|6411|112
C00275230|84401|2017|10|20|2
C00275230|84401|2017|10|30|3
C00275230|84401|2017|10|50|4
C00275230|84133|2017|20|6431|114
C00275230|84133|2017|20|6441|115
C00275230|84401|2017|10|70|6
C00275230|84401|2017|10|80|7
C00275230|84401|2017|10|100|8
C00275230|84119|2017|10|595|35
C00275230|83501|2017|10|20|2
C00275230|83501|2017|10|30|3
C00275230|83501|2017|10|50|4
C00275230|84133|2017|20|6481|117
C00275230|84133|2017|20|6631|119
C00275230|84133|2017|20|6681|120
C00275230|84133|2017|20|6731|121
C00275230|84133|2017|20|6751|123
C00275230|84133|2017|20|6761|124
C00275230|84133|2017|20|6781|125
C00275230|84133|2017|20|7351|127
C00275230|84133|2017|20|7541|128
C00275230|84133|2017|20|7731|129
C00275230|84133|2017|20|7811|131
C00275230|84133|2017|20|7851|132
C00275230|84133|2017|20|7931|133
C00275230|84133|2017|20|8011|135
C00275230|84133|2017|20|8051|136
C00275230|84133|2017|20|8131|137
C00275230|84032|2017|10|30|2
C00275230|84032|2017|10|40|3
C00275230|84032|2017|10|50|4
C00275230|84119|2017|10|615|37
C00275230|84119|2017|10|625|38
C00275230|84119|2017|10|645|39
C00275230|84101|2017|10|160|9
C00275230|84101|2017|10|200|10
C00275230|84101|2017|10|280|11
C00275230|84133|2017|20|8141|138
C00275230|84133|2017|20|8151|139
C00275230|84133|2017|20|8161|140
C00441949|60614|2017|5000|10000|2
C00143230|10019|2017|10|20|2
C00143230|10019|2017|10|30|3
C00143230|10019|2017|10|40|4
C00412569|76209|2017|70|414|3
C00639849|23451|2017|15|65|2
C00666289|93065|2017|50|100|2
C00666289|93065|2017|50|150|3
C00666289|93065|2017|50|200|4
C00666289|93065|2017|50|250|5
C00105668|90274|2017|20|175|3
C00105668|90746|2017|5|175|2
C00105668|95973|2017|10|225|2
C00105668|93422|2017|10|520|2
C00105668|91016|2017|5|180|2
C00105668|95124|2017|25|535|2
C00105668|94041|2017|5|320|2
C00105668|95692|2017|5|575|2
C00105668|95692|2017|5|865|3
C00105668|96097|2017|5|175|2
C00105668|92019|2017|10|140|2
C00105668|94301|2017|10|590|3
C00105668|95926|2017|175|855|4
C00105668|95661|2017|25|155|2
C00105668|92069|2017|10|20|2
C00105668|90254|2017|10|140|2
C00105668|93454|2017|120|500|3
C00105668|93546|2017|10|95|2
C00105668|93546|2017|10|105|3
C00105668|93940|2017|10|185|2
C00105668|93940|2017|10|365|4
C00105668|90277|2017|175|350|2
C00105668|94598|2017|5|40|2
C00105668|94598|2017|5|330|3
C00105668|96021|2017|10|30|2
C00105668|92555|2017|25|155|2
C00105668|93245|2017|10|140|2
C00105668|94506|2017|5|315|3
C00105668|95758|2017|10|30|2
C00105668|91709|2017|10|440|2
C00105668|91377|2017|5|135|2
C00105668|94590|2017|130|815|3
C00105668|94590|2017|130|945|4
C00105668|94590|2017|130|1075|5
C00105668|94590|2017|130|1205|6
C00105668|91436|2017|40|170|2
C00105668|90806|2017|5|180|2
C00105668|94510|2017|130|260|2
C00105668|92620|2017|5|340|3
C00105668|96097|2017|170|755|4
C00105668|90806|2017|20|330|4
C00105668|93614|2017|10|20|2
C00105668|92651|2017|10|140|2
C00105668|92344|2017|5|10|2
C00105668|92344|2017|5|280|3
C00105668|95691|2017|10|185|2
C00105668|91354|2017|10|185|2
C00105668|93534|2017|130|260|2
C00105668|94019|2017|170|340|2
C00105668|90025|2017|5|180|2
C00105668|91320|2017|5|10|2
C00105668|94705|2017|50|180|2
C00105668|94121|2017|20|150|2
C00105668|94121|2017|20|250|3
C00105668|95608|2017|10|185|2
C00105668|95610|2017|175|350|2
C00105668|91304|2017|10|185|2
C00105668|94568|2017|50|285|2
C00105668|95404|2017|10|185|2
C00105668|94901|2017|10|270|3
C00105668|94901|2017|10|410|5
C00105668|92614|2017|5|15|2
C00105668|91344|2017|5|135|2
C00105668|95926|2017|10|995|7
C00105668|95633|2017|10|325|2
C00105668|93001|2017|25|65|2
C00105668|92708|2017|10|565|2
C00105668|95688|2017|25|195|2
C00105668|92869|2017|5|15|2
C00105668|92869|2017|5|145|3
C00105668|91337|2017|100|595|2
C00105668|91337|2017|100|770|3
C00105668|92648|2017|10|86|2
C00105668|95603|2017|5|175|2
C00105668|94121|2017|20|445|5
C00105668|95667|2017|5|265|3
C00105668|93101|2017|5|185|3
C00105668|92648|2017|10|140|3
C00105668|90266|2017|10|355|3
C00105668|95616|2017|25|455|4
C00105668|92026|2017|130|710|3
C00105668|92078|2017|130|610|4
C00105668|95524|2017|5|295|2
C00105668|95524|2017|5|300|3
C00105668|94930|2017|130|260|2
C00105668|94930|2017|10|270|3
C00105668|91784|2017|100|200|2
C00105668|92078|2017|15|620|5
C00105668|95492|2017|5|295|2
C00105668|92115|2017|10|185|2
C00105668|94558|2017|5|145|3
C00105668|90047|2017|5|135|2
C00105668|95682|2017|10|140|2
C00105668|91710|2017|10|150|3
C00105668|94930|2017|10|490|5
C00105668|91343|2017|10|520|3
C00105668|92630|2017|5|265|3
C00105668|92630|2017|10|645|5
C00105668|92234|2017|50|720|3
C00105668|94553|2017|5|150|3
C00105668|94122|2017|10|260|2
C00105668|92104|2017|5|180|2
C00105668|91786|2017|5|135|2
C00105668|94306|2017|10|235|3
C00105668|95451|2017|5|135|2
C00105668|95451|2017|5|170|3
C00105668|92532|2017|10|345|2
C00105668|94542|2017|25|195|2
C00105668|90712|2017|10|225|2
C00105668|91362|2017|10|70|4
C00105668|94555|2017|130|260|2
C00105668|91902|2017|5|135|2
C00105668|94024|2017|15|30|2
C00105668|92881|2017|130|340|2
C00105668|90254|2017|10|470|5
C00105668|91104|2017|130|760|4
C00105668|90025|2017|5|360|4
C00105668|94401|2017|20|450|2
C00105668|92399|2017|10|20|2
C00105668|95831|2017|5|355|3
C00105668|93305|2017|10|180|2
C00105668|92054|2017|85|595|2
C00105668|92054|2017|10|605|3
C00105668|95472|2017|130|640|4
C00105668|91343|2017|10|535|5
C00105668|92394|2017|175|350|2
C00105668|93111|2017|10|330|3
C00105668|91103|2017|10|30|2
C00105668|91324|2017|5|310|3
C00105668|92373|2017|10|195|3
C00105668|95608|2017|10|790|6
C00105668|91377|2017|5|445|5
C00419911|43235|2017|25|50|2
C00419911|66215|2017|10|20|2
C00419911|71201|2017|81|162|2
C00419911|54636|2017|11|22|2
C00419911|28031|2017|10|20|2
C00419911|80212|2017|10|20|2
C00419911|71292|2017|20|40|2
C00419911|80228|2017|11|22|2
C00419911|43220|2017|12|24|2
C00419911|98177|2017|25|50|2
C00419911|78735|2017|13|26|2
C00419911|98118|2017|12|24|2
C00419911|71292|2017|20|100|4
C00419911|71201|2017|81|546|4
C00419911|89014|2017|10|20|2
C00419911|66223|2017|14|28|2
C00419911|35621|2017|21|42|2
C00419911|43230|2017|25|50|2
C00419911|78666|2017|41|82|2
C00419911|71277|2017|11|22|2
C00419911|89113|2017|15|30|2
C00419911|27587|2017|12|24|2
C00419911|71220|2017|10|20|2
C00419911|27856|2017|15|30|2
C00419911|65109|2017|25|50|2
C00419911|80238|2017|21|42|2
C00419911|71203|2017|35|70|2
C00419911|71234|2017|11|22|2
C00419911|80206|2017|14|28|2
C00419911|80108|2017|10|20|2
C00419911|83714|2017|15|30|2
C00419911|55123|2017|11|22|2
C00419911|80224|2017|15|30|2
C00419911|94404|2017|10|20|2
C00419911|66030|2017|10|20|2
C00419911|32820|2017|8|19|2
C00419911|32820|2017|8|30|3
C00419911|32820|2017|8|38|4
C00419911|46750|2017|10|20|2
C00419911|80015|2017|50|100|2
C00419911|36542|2017|15|30|2
C00419911|76528|2017|10|20|2
C00419911|80134|2017|15|30|2
C00419911|65483|2017|5|10|2
C00419911|64081|2017|45|90|2
C00419911|89032|2017|14|28|2
C00419911|32746|2017|12|24|2
C00419911|54521|2017|30|60|2
C00419911|64015|2017|10|20|2
C00419911|71201|2017|41|639|7
C00419911|60605|2017|10|20|2
C00419911|71201|2017|41|819|9
C00419911|71291|2017|81|162|2
C00419911|59601|2017|10|20|2
C00419911|20171|2017|15|30|2
C00419911|64113|2017|15|30|2
C00419911|29451|2017|10|20|2
C00419911|71201|2017|41|861|11
C00419911|80123|2017|15|30|2
C00419911|71106|2017|10|20|2
C00419911|71203|2017|10|90|4
C00419911|27587|2017|11|46|4
C00419911|22911|2017|10|20|2
C00419911|80547|2017|10|20|2
C00419911|71201|2017|25|911|13
C00419911|66006|2017|12|24|2
C00419911|71280|2017|10|20|2
C00419911|37618|2017|10|20|2
C00419911|45840|2017|11|22|2
C00419911|98685|2017|15|30|2
C00419911|43015|2017|15|30|2
C00419911|84010|2017|12|24|2
C00419911|80109|2017|24|48|2
C00419911|71291|2017|20|202|4
C00419911|64055|2017|30|60|2
C00419911|84095|2017|10|20|2
C00419911|63031|2017|24|48|2
C00419911|55038|2017|10|20|2
C00419911|20866|2017|10|20|2
C00419911|63110|2017|10|20|2
C00419911|78741|2017|25|50|2
C00419911|76548|2017|20|40|2
C00419911|85122|2017|10|20|2
C00419911|85213|2017|11|22|2
C00419911|66061|2017|27|54|2
C00419911|84070|2017|10|20|2
C00419911|71225|2017|16|32|2
C00419911|55347|2017|10|20|2
C00419911|47025|2017|10|20|2
C00419911|66223|2017|14|56|4
C00419911|89149|2017|10|20|2
C00419911|70816|2017|25|50|2
C00419911|80127|2017|15|30|2
C00419911|27525|2017|10|20|2
C00419911|64086|2017|14|28|2
C00419911|71201|2017|22|955|15
C00419911|98516|2017|17|34|2
C00419911|68135|2017|10|20|2
C00419911|66030|2017|10|40|4
C00419911|80238|2017|11|64|4
C00419911|80401|2017|17|34|2
C00419911|22630|2017|10|20|2
C00419911|37659|2017|10|20|2
C00419911|94303|2017|10|20|2
C00419911|82001|2017|21|42|2
C00419911|27519|2017|14|28|2
C00419911|98011|2017|10|20|2
C00419911|98030|2017|11|22|2
C00419911|75751|2017|50|100|2
C00419911|71203|2017|10|140|6
C00419911|89141|2017|14|28|2
C00419911|34748|2017|14|28|2
C00419911|80130|2017|41|82|2
C00419911|44906|2017|10|20|2
C00419911|98208|2017|10|20|2
C00419911|80125|2017|11|22|2
C00419911|55432|2017|10|20|2
C00419911|92240|2017|10|20|2
C00419911|43065|2017|10|20|2
C00419911|28607|2017|11|22|2
C00419911|87120|2017|11|22|2
C00419911|31324|2017|10|20|2
C00419911|29819|2017|10|20|2
C00419911|28467|2017|16|32|2
C00419911|71201|2017|22|977|17
C00419911|28334|2017|15|30|2
C00419911|29909|2017|10|20|2
C00419911|71201|2017|21|999|19
C00419911|64086|2017|14|118|4
C00419911|63005|2017|21|42|2
C00419911|50323|2017|25|50|2
C00419911|66047|2017|10|20|2
C00419911|71241|2017|24|48|2
C00419911|32168|2017|10|20|2
C00419911|27615|2017|10|20|2
C00419911|71201|2017|14|1024|21
C00419911|66049|2017|20|40|2
C00419911|97140|2017|11|22|2
C00419911|80005|2017|80|160|2
C00419911|32333|2017|18|36|2
C00419911|71227|2017|10|20|2
C00419911|71291|2017|13|228|6
C00419911|55119|2017|12|24|2
C00419911|43078|2017|15|30|2
C00419911|27520|2017|10|20|2
C00419911|80109|2017|21|90|4
C00419911|65616|2017|10|20|2
C00419911|80123|2017|15|80|4
C00419911|20004|2017|25|50|2
C00419911|89139|2017|10|20|2
C00419911|27587|2017|11|74|6
C00419911|78746|2017|10|20|2
C00419911|23947|2017|10|20|2
C00419911|24202|2017|10|20|2
C00419911|80134|2017|14|58|4
C00419911|80218|2017|35|70|2
C00419911|27809|2017|10|20|2
C00419911|80401|2017|11|56|4
C00419911|55330|2017|21|42|2
C00419911|66206|2017|12|24|2
C00419911|27803|2017|10|20|2
C00419911|76065|2017|10|20|2
C00419911|71201|2017|14|1190|23
C00419911|98661|2017|10|20|2
C00419911|71201|2017|21|1240|25
C00419911|55123|2017|11|44|4
C00419911|46580|2017|25|50|2
C00419911|98072|2017|25|50|2
C00419911|29621|2017|10|20|2
C00419911|80122|2017|21|42|2
C00419911|84010|2017|12|54|4
C00419911|37615|2017|10|20|2
C00419911|36551|2017|10|20|2
C00419911|89052|2017|15|30|2
C00419911|44145|2017|11|22|2
C00419911|20112|2017|50|100|2
C00419911|71291|2017|13|238|8
C00419911|71291|2017|5|243|9
C00419911|71291|2017|5|248|10
C00419911|27587|2017|11|96|8
C00419911|43311|2017|10|20|2
C00419911|55414|2017|100|200|2
C00419911|89135|2017|11|22|2
C00419911|85142|2017|14|28|2
C00419911|27597|2017|11|22|2
C00419911|98040|2017|80|160|2
C00419911|37659|2017|10|48|4
C00419911|80249|2017|10|20|2
C00419911|27312|2017|10|20|2
C00419911|89147|2017|30|60|2
C00419911|97233|2017|10|20|2
C00419911|80128|2017|22|44|2
C00419911|78230|2017|15|30|2
C00419911|37618|2017|10|40|4
C00419911|32720|2017|25|50|2
C00419911|79414|2017|10|20|2
C00419911|55331|2017|11|22|2
C00419911|53956|2017|14|28|2
C00419911|27909|2017|10|20|2
C00419911|85295|2017|14|28|2
C00419911|98058|2017|30|60|2
C00419911|71201|2017|14|1260|27
C00419911|37615|2017|10|40|4
C00419911|71201|2017|11|1280|29
C00419911|20197|2017|50|100|2
C00419911|80130|2017|10|102|4
C00419911|85050|2017|21|42|2
C00419911|35739|2017|50|100|2
C00419911|32712|2017|20|40|2
C00419911|80403|2017|50|100|2
C00419911|50323|2017|10|70|4
C00419911|98296|2017|20|40|2
C00419911|87056|2017|50|100|2
C00419911|80237|2017|11|22|2
C00419911|71203|2017|15|255|9
C00419911|27587|2017|11|176|10
C00419911|80135|2017|25|50|2
C00419911|24202|2017|10|40|4
C00419911|58501|2017|50|100|2
C00419911|66056|2017|14|28|2
C00419911|85383|2017|11|22|2
C00419911|27587|2017|11|196|12
C00419911|71201|2017|11|1300|31
C00419911|71203|2017|10|275|11
C00419911|27587|2017|11|218|14
C00419911|27501|2017|10|20|2
C00419911|78733|2017|10|20|2
C00419911|71201|2017|11|1684|33
C00419911|71269|2017|10|20|2
C00419911|71201|2017|11|1846|35
C00419911|71201|2017|11|1866|37
C00419911|18103|2017|14|28|2
C00419911|66207|2017|50|100|2
C00419911|23059|2017|41|82|2
C00419911|80134|2017|10|78|6
C00419911|34786|2017|75|150|2
C00419911|28394|2017|11|22|2
C00419911|65202|2017|12|24|2
C00419911|80126|2017|30|60|2
C00419911|27407|2017|10|20|2
C00419911|37618|2017|10|60|6
C00419911|27592|2017|12|24|2
C00419911|28314|2017|10|20|2
C00419911|23111|2017|11|22|2
C00419911|44907|2017|15|30|2
C00419911|97302|2017|10|20|2
C00419911|23936|2017|10|20|2
C00419911|80401|2017|11|176|6
C00419911|37620|2017|10|20|2
C00419911|37686|2017|10|20|2
C00419911|27587|2017|11|246|16
C00419911|66209|2017|14|28|2
C00419911|28371|2017|14|28|2
C00419911|71201|2017|11|2066|39
C00419911|21224|2017|11|22|2
C00419911|71201|2017|11|2088|41
C00419911|50323|2017|10|152|6
C00419911|71292|2017|30|204|7
C00419911|27856|2017|11|52|4
C00419911|66030|2017|10|210|6
C00419911|71269|2017|10|40|4
C00419911|80138|2017|25|50|2
C00419911|22101|2017|21|42|2
C00419911|89135|2017|11|50|4
C00419911|37659|2017|10|68|6
C00419911|71291|2017|5|285|13
C00419911|34761|2017|10|20|2
C00419911|85020|2017|50|100|2
C00419911|07701|2017|10|20|2
C00419911|02066|2017|11|22|2
C00419911|37208|2017|12|24|2
C00419911|95117|2017|15|30|2
C00419911|30108|2017|10|20|2
C00419911|27953|2017|10|20|2
C00419911|84121|2017|10|20|2
C00419911|43026|2017|10|20|2
C00419911|59602|2017|25|50|2
C00419911|32703|2017|15|30|2
C00419911|75503|2017|11|22|2
C00419911|22201|2017|41|82|2
C00419911|43235|2017|10|70|4
C00419911|80134|2017|10|98|8
C00419911|66213|2017|12|40|3
C00419911|98001|2017|10|20|2
C00419911|80013|2017|10|20|2
C00419911|28311|2017|20|40|2
C00419911|71203|2017|10|317|13
C00419911|92009|2017|21|42|2
C00419911|87120|2017|11|44|4
C00419911|82009|2017|11|22|2
C00419911|66221|2017|24|48|2
C00419911|50263|2017|45|90|2
C00419911|27616|2017|5|10|2
C00419911|27616|2017|5|15|3
C00419911|27616|2017|5|20|4
C00419911|17050|2017|20|40|2
C00419911|20816|2017|24|48|2
C00419911|44691|2017|12|24|2
C00419911|85739|2017|10|20|2
C00419911|81006|2017|10|20|2
C00419911|65203|2017|24|48|2
C00419911|66213|2017|14|88|5
C00419911|71292|2017|30|248|8
C00419911|17241|2017|12|24|2
C00419911|71203|2017|15|399|15
C00419911|22207|2017|100|200|2
C00419911|30309|2017|41|82|2
C00419911|71201|2017|11|2102|42
C00419911|98059|2017|11|22|2
C00419911|80203|2017|10|20|2
C00419911|27804|2017|20|40|2
C00419911|28557|2017|10|20|2
C00419911|44833|2017|11|22|2
C00419911|27613|2017|18|36|2
C00419911|64138|2017|10|20|2
C00419911|98409|2017|30|60|2
C00419911|80401|2017|17|236|8
C00419911|75028|2017|10|20|2
C00419911|89113|2017|10|50|4
C00419911|80228|2017|11|44|4
C00419911|97914|2017|15|30|2
C00419911|22310|2017|24|48|2
C00419911|71203|2017|15|414|16
C00419911|71291|2017|11|329|15
C00419911|71201|2017|11|2136|44
C00419911|98021|2017|10|20|2
C00419911|71203|2017|11|436|18
C00419911|84088|2017|10|20|2
C00419911|22151|2017|10|20|2
C00419911|80138|2017|20|105|5
C00419911|80210|2017|9|18|2
C00419911|50327|2017|5|10|2
C00419911|50327|2017|5|15|3
C00419911|64082|2017|10|20|2
C00419911|46733|2017|10|20|2
C00419911|80031|2017|15|30|2
C00419911|85392|2017|36|72|2
C00419911|64061|2017|8|16|2
C00419911|43016|2017|10|20|2
C00419911|80602|2017|50|100|2
C00419911|98166|2017|10|20|2
C00419911|80138|2017|15|120|6
C00419911|28621|2017|10|20|2
C00419911|20735|2017|52|104|2
C00419911|66061|2017|12|78|4
C00419911|83716|2017|11|22|2
C00419911|28504|2017|10|20|2
C00419911|71201|2017|11|2236|46
C00419911|85048|2017|12|24|2
C00419911|66215|2017|10|48|4
C00419911|80126|2017|15|90|4
C00419911|71201|2017|11|2620|48
C00419911|98310|2017|10|20|2
C00419911|37604|2017|15|30|2
C00419911|71203|2017|10|456|20
C00419911|84111|2017|30|60|2
C00419911|97221|2017|20|40|2
C00419911|27614|2017|24|98|3
C00419911|20854|2017|24|48|2
C00419911|02176|2017|10|20|2
C00419911|22932|2017|50|100|2
C00419911|46307|2017|10|20|2
C00419911|71201|2017|11|2662|50
C00419911|50265|2017|11|22|2
C00419911|27205|2017|12|24|2
C00419911|98087|2017|15|30|2
C00419911|27591|2017|14|28|2
C00419911|10990|2017|25|50|2
C00419911|71203|2017|11|556|22
C00419911|44842|2017|10|20|2
C00419911|37615|2017|10|82|6
C00419911|80301|2017|10|20|2
C00419911|65402|2017|20|40|2
C00419911|98110|2017|10|20|2
C00419911|89031|2017|10|20|2
C00419911|55422|2017|16|32|2
C00419911|66085|2017|25|50|2
C00419911|80108|2017|10|44|4
C00419911|84107|2017|10|20|2
C00419911|80112|2017|100|200|2
C00419911|66213|2017|12|100|6
C00419911|75069|2017|45|90|2
C00419911|76234|2017|10|20|2
C00419911|71203|2017|11|596|24
C00419911|45365|2017|14|28|2
C00419911|44907|2017|10|50|4
C00419911|71280|2017|10|100|4
C00419911|07823|2017|21|42|2
C00419911|32304|2017|10|20|2
C00419911|71134|2017|11|22|2
C00419911|98019|2017|10|20|2
